PassengerID,age,Gender,passenger_class,passenger_type,type_of_travel,FlightID,FoodID,SatisfactionID
8670,17,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8671,63,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8672,62,Female,Business,Loyal Customer,Business travel,245,21,3
8673,34,Female,Eco,disloyal Customer,Business travel,245,21,3
8674,14,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8675,41,Female,Business,Loyal Customer,Business travel,245,21,3
8676,57,Male,Eco,Loyal Customer,Business travel,245,21,3
8677,37,Male,Business,Loyal Customer,Business travel,245,21,3
8678,26,Male,Eco,disloyal Customer,Business travel,245,21,3
8679,29,Male,Eco,disloyal Customer,Business travel,245,21,3
8680,16,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8681,49,Female,Business,Loyal Customer,Business travel,245,21,3
8682,29,Female,Business,Loyal Customer,Business travel,245,21,3
8683,40,Female,Business,Loyal Customer,Business travel,245,21,3
8684,39,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8685,40,Female,Eco,Loyal Customer,Business travel,245,21,3
8686,37,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8687,39,Male,Eco,disloyal Customer,Business travel,245,21,3
8688,25,Male,Business,disloyal Customer,Business travel,245,21,3
8689,35,Female,Business,Loyal Customer,Business travel,245,21,3
8690,18,Female,Business,Loyal Customer,Business travel,245,21,3
8691,17,Male,Eco,disloyal Customer,Business travel,245,21,3
8692,41,Male,Business,Loyal Customer,Personal Travel,245,21,3
8693,59,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8694,40,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8695,31,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8696,48,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8697,57,Male,Business,Loyal Customer,Business travel,245,21,3
8698,36,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8699,46,Male,Business,Loyal Customer,Business travel,245,21,3
8700,37,Male,Business,Loyal Customer,Business travel,245,21,3
8701,26,Female,Business,Loyal Customer,Business travel,245,21,3
8702,64,Female,Business,Loyal Customer,Business travel,245,21,3
8703,30,Male,Business,Loyal Customer,Business travel,245,21,3
8704,37,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8705,59,Male,Business,Loyal Customer,Personal Travel,245,21,3
8706,17,Male,Eco,disloyal Customer,Business travel,245,21,3
8707,41,Male,Eco,Loyal Customer,Business travel,245,21,3
8708,49,Female,Eco,Loyal Customer,Business travel,245,21,3
8709,20,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8710,28,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8711,53,Female,Business,Loyal Customer,Business travel,245,21,3
8712,61,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8713,44,Female,Business,Loyal Customer,Business travel,245,21,3
8714,34,Male,Business,Loyal Customer,Business travel,245,21,3
8715,39,Male,Eco,disloyal Customer,Business travel,245,21,3
8716,27,Male,Business,disloyal Customer,Business travel,245,21,3
8717,31,Male,Business,Loyal Customer,Business travel,245,21,3
8718,35,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8719,49,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8720,46,Female,Business,Loyal Customer,Business travel,245,21,3
8721,66,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8722,73,Male,Eco,Loyal Customer,Business travel,245,21,3
8723,35,Female,Business,Loyal Customer,Personal Travel,245,21,3
8724,55,Female,Business,Loyal Customer,Business travel,245,21,3
8725,42,Female,Eco,disloyal Customer,Business travel,245,21,3
8726,50,Female,Business,disloyal Customer,Business travel,245,21,3
8727,26,Male,Business,disloyal Customer,Business travel,245,21,3
8728,56,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8729,77,Female,Business,Loyal Customer,Business travel,245,21,3
8730,67,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8731,40,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8732,40,Male,Business,Loyal Customer,Business travel,245,21,3
8733,25,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8734,29,Female,Business,Loyal Customer,Business travel,245,21,3
8735,36,Female,Eco,Loyal Customer,Business travel,245,21,3
8736,66,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8737,12,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8738,9,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8739,48,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8740,38,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8741,16,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8742,23,Female,Eco,disloyal Customer,Business travel,245,21,3
8743,28,Male,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8744,67,Female,Business,Loyal Customer,Business travel,245,21,3
8745,29,Male,Business,Loyal Customer,Business travel,245,21,3
8746,40,Male,Business,Loyal Customer,Business travel,245,21,3
8747,12,Male,Business,Loyal Customer,Business travel,245,21,3
8748,66,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8749,57,Male,Business,Loyal Customer,Business travel,245,21,3
8750,11,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8751,59,Female,Business,Loyal Customer,Business travel,245,21,3
8752,41,Female,Eco,Loyal Customer,Business travel,245,21,3
8753,34,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8754,70,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8755,34,Male,Eco,Loyal Customer,Business travel,245,21,3
8756,26,Male,Business,Loyal Customer,Business travel,245,21,3
8757,44,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8758,45,Male,Business,Loyal Customer,Business travel,245,21,3
8759,34,Male,Business,Loyal Customer,Business travel,245,21,3
8760,66,Female,Eco,Loyal Customer,Business travel,245,21,3
8761,30,Female,Business,Loyal Customer,Business travel,245,21,3
8762,53,Male,Eco,Loyal Customer,Business travel,245,21,3
8763,60,Female,Business,Loyal Customer,Business travel,245,21,3
8764,51,Female,Business,Loyal Customer,Business travel,245,21,3
8765,47,Male,Business,Loyal Customer,Business travel,245,21,3
8766,38,Female,Business,disloyal Customer,Business travel,245,21,3
8767,55,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8768,45,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8769,18,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8770,44,Male,Business,Loyal Customer,Business travel,245,21,3
8771,30,Female,Business,Loyal Customer,Business travel,245,21,3
8772,22,Male,Eco,disloyal Customer,Business travel,245,21,3
8773,21,Male,Eco,disloyal Customer,Business travel,245,21,3
8774,62,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8775,40,Male,Business,Loyal Customer,Business travel,245,21,3
8776,27,Female,Eco,Loyal Customer,Business travel,245,21,3
8777,36,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8778,49,Female,Eco,Loyal Customer,Business travel,245,21,3
8779,63,Male,Business,disloyal Customer,Personal Travel,245,21,3
8780,25,Female,Business,Loyal Customer,Business travel,245,21,3
8781,43,Female,Business,Loyal Customer,Business travel,245,21,3
8782,19,Female,Business,Loyal Customer,Business travel,245,21,3
8783,42,Female,Eco,Loyal Customer,Business travel,245,21,3
8784,56,Female,Business,Loyal Customer,Business travel,245,21,3
8785,54,Female,Business,Loyal Customer,Business travel,245,21,3
8786,39,Male,Eco,Loyal Customer,Business travel,245,21,3
8787,49,Female,Business,Loyal Customer,Business travel,245,21,3
8788,36,Male,Business,disloyal Customer,Business travel,245,21,3
8789,16,Female,Business,Loyal Customer,Business travel,245,21,3
8790,8,Male,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8791,37,Female,Eco,Loyal Customer,Business travel,245,21,3
8792,33,Male,Business,Loyal Customer,Business travel,245,21,3
8793,66,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8794,57,Male,Business,Loyal Customer,Business travel,245,21,3
8795,56,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8796,39,Male,Business,Loyal Customer,Business travel,245,21,3
8797,56,Female,Business,Loyal Customer,Business travel,245,21,3
8798,26,Male,Business,Loyal Customer,Business travel,245,21,3
8799,39,Male,Business,disloyal Customer,Business travel,245,21,3
8800,22,Female,Eco,Loyal Customer,Business travel,245,21,3
8801,56,Female,Business,Loyal Customer,Business travel,245,21,3
8802,50,Female,Eco,Loyal Customer,Business travel,245,21,3
8803,45,Male,Business,disloyal Customer,Business travel,245,21,3
8804,40,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8805,44,Male,Eco,Loyal Customer,Business travel,245,21,3
8806,10,Female,Business,Loyal Customer,Business travel,245,21,3
8807,44,Female,Business,Loyal Customer,Business travel,245,21,3
8808,25,Female,Business,Loyal Customer,Business travel,245,21,3
8809,25,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8810,25,Female,Eco,Loyal Customer,Business travel,245,21,3
8811,42,Female,Business,Loyal Customer,Business travel,245,21,3
8812,27,Female,Eco,disloyal Customer,Business travel,245,21,3
8813,16,Male,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8814,25,Female,Eco,Loyal Customer,Business travel,245,21,3
8815,54,Male,Business,Loyal Customer,Business travel,245,21,3
8816,34,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8817,52,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8818,53,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8819,51,Female,Eco,Loyal Customer,Business travel,245,21,3
8820,45,Female,Business,Loyal Customer,Business travel,245,21,3
8821,40,Female,Business,Loyal Customer,Business travel,245,21,3
8822,41,Male,Business,Loyal Customer,Business travel,245,21,3
8823,52,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8824,22,Female,Business,Loyal Customer,Business travel,245,21,3
8825,23,Female,Business,disloyal Customer,Business travel,245,21,3
8826,44,Male,Eco,Loyal Customer,Business travel,245,21,3
8827,39,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8828,62,Male,Eco,disloyal Customer,Business travel,245,21,3
8829,50,Male,Business,Loyal Customer,Business travel,245,21,3
8830,40,Female,Business,disloyal Customer,Business travel,245,21,3
8831,27,Female,Eco,disloyal Customer,Business travel,245,21,3
8832,28,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8833,48,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8834,36,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8835,53,Female,Business,Loyal Customer,Business travel,245,21,3
8836,18,Male,Business,Loyal Customer,Business travel,245,21,3
8837,31,Female,Business,Loyal Customer,Business travel,245,21,3
8838,23,Female,Eco,disloyal Customer,Business travel,245,21,3
8839,18,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8840,25,Female,Eco,disloyal Customer,Business travel,245,21,3
8841,36,Female,Eco,Loyal Customer,Business travel,245,21,3
8842,52,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8843,21,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8844,35,Male,Eco,Loyal Customer,Business travel,245,21,3
8845,61,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8846,34,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8847,55,Female,Eco,Loyal Customer,Business travel,245,21,3
8848,58,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8849,23,Female,Eco,disloyal Customer,Business travel,245,21,3
8850,36,Male,Eco,Loyal Customer,Business travel,245,21,3
8851,57,Female,Business,Loyal Customer,Business travel,245,21,3
8852,50,Male,Eco,Loyal Customer,Business travel,245,21,3
8853,53,Male,Eco,Loyal Customer,Business travel,245,21,3
8854,45,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8855,48,Male,Eco,Loyal Customer,Business travel,245,21,3
8856,34,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8857,15,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8858,59,Female,Business,Loyal Customer,Business travel,245,21,3
8859,69,Female,Eco,Loyal Customer,Business travel,245,21,3
8860,24,Male,Eco Plus,disloyal Customer,Business travel,245,21,3
8861,34,Male,Business,Loyal Customer,Business travel,245,21,3
8862,58,Male,Eco,Loyal Customer,Business travel,245,21,3
8863,24,Male,Business,Loyal Customer,Business travel,245,21,3
8864,30,Male,Business,disloyal Customer,Business travel,245,21,3
8865,40,Male,Business,Loyal Customer,Business travel,245,21,3
8866,65,Male,Eco,Loyal Customer,Business travel,245,21,3
8867,33,Male,Business,Loyal Customer,Business travel,245,21,3
8868,70,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8869,39,Female,Eco,Loyal Customer,Business travel,245,21,3
8870,29,Male,Business,Loyal Customer,Business travel,245,21,3
8871,33,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8872,42,Female,Business,Loyal Customer,Business travel,245,21,3
8873,40,Female,Eco,Loyal Customer,Business travel,245,21,3
8874,50,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8875,33,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8876,45,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8877,52,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8878,12,Female,Business,Loyal Customer,Personal Travel,245,21,3
8879,50,Male,Business,Loyal Customer,Business travel,245,21,3
8880,35,Male,Business,Loyal Customer,Business travel,245,21,3
8881,44,Female,Business,Loyal Customer,Business travel,245,21,3
8882,29,Male,Business,Loyal Customer,Business travel,245,21,3
8883,10,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8884,34,Female,Business,Loyal Customer,Business travel,245,21,3
8885,43,Male,Business,Loyal Customer,Business travel,245,21,3
8886,41,Male,Eco,Loyal Customer,Business travel,245,21,3
8887,51,Female,Business,Loyal Customer,Business travel,245,21,3
8888,42,Male,Eco,Loyal Customer,Business travel,245,21,3
8889,18,Male,Business,Loyal Customer,Business travel,245,21,3
8890,76,Male,Eco,Loyal Customer,Business travel,245,21,3
8891,9,Male,Eco,disloyal Customer,Business travel,245,21,3
8892,53,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8893,49,Female,Business,Loyal Customer,Business travel,245,21,3
8894,26,Male,Business,disloyal Customer,Business travel,245,21,3
8895,38,Female,Business,Loyal Customer,Business travel,245,21,3
8896,29,Female,Business,Loyal Customer,Business travel,245,21,3
8897,13,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8898,39,Female,Business,Loyal Customer,Business travel,245,21,3
8899,42,Male,Eco,Loyal Customer,Business travel,245,21,3
8900,9,Female,Eco Plus,Loyal Customer,Personal Travel,245,21,3
8901,62,Female,Business,Loyal Customer,Business travel,245,21,3
8902,36,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8903,25,Male,Business,disloyal Customer,Business travel,245,21,3
8904,39,Female,Business,Loyal Customer,Business travel,245,21,3
8905,21,Male,Business,disloyal Customer,Business travel,245,21,3
8906,32,Male,Business,Loyal Customer,Business travel,245,21,3
8907,8,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8908,22,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8909,22,Female,Eco,Loyal Customer,Business travel,245,21,3
8910,45,Male,Business,Loyal Customer,Business travel,245,21,3
8911,53,Male,Business,Loyal Customer,Business travel,245,21,3
8912,35,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8913,59,Male,Business,Loyal Customer,Business travel,245,21,3
8914,18,Female,Business,Loyal Customer,Business travel,245,21,3
8915,29,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8916,17,Female,Business,Loyal Customer,Business travel,245,21,3
8917,55,Female,Business,Loyal Customer,Business travel,245,21,3
8918,21,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8919,30,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8920,34,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8921,41,Male,Eco,Loyal Customer,Business travel,245,21,3
8922,51,Female,Business,Loyal Customer,Business travel,245,21,3
8923,21,Female,Business,disloyal Customer,Business travel,245,21,3
8924,30,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8925,41,Female,Business,Loyal Customer,Business travel,245,21,3
8926,59,Female,Eco,Loyal Customer,Business travel,245,21,3
8927,35,Female,Eco,disloyal Customer,Business travel,245,21,3
8928,42,Male,Business,Loyal Customer,Business travel,245,21,3
8929,37,Female,Business,Loyal Customer,Business travel,245,21,3
8930,27,Female,Business,disloyal Customer,Business travel,245,21,3
8931,28,Male,Eco,Loyal Customer,Business travel,245,21,3
8932,75,Female,Eco Plus,Loyal Customer,Business travel,245,21,3
8933,60,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8934,33,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8935,28,Male,Business,Loyal Customer,Business travel,245,21,3
8936,55,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8937,44,Male,Eco,Loyal Customer,Business travel,245,21,3
8938,32,Female,Business,Loyal Customer,Business travel,245,21,3
8939,37,Male,Eco Plus,Loyal Customer,Business travel,245,21,3
8940,56,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8941,22,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8942,22,Male,Eco,disloyal Customer,Business travel,245,21,3
8943,32,Male,Business,Loyal Customer,Business travel,245,21,3
8944,13,Male,Eco,Loyal Customer,Personal Travel,245,21,3
8945,34,Female,Eco,Loyal Customer,Personal Travel,245,21,3
8946,57,Male,Business,Loyal Customer,Business travel,245,21,3
8947,65,Female,Eco,disloyal Customer,Business travel,245,21,3
